genres,release_year,id,app_name
Indie,2017,730520.0,Heliborne - Russian Federal Security Service Camouflage Pack
Massively Multiplayer,2017,730520.0,Heliborne - Russian Federal Security Service Camouflage Pack
Strategy,2017,710460.0,Rush on Rome
Adventure,2017,695680.0,theHunter™: Call of the Wild - Medved-Taiga
Simulation,2017,695680.0,theHunter™: Call of the Wild - Medved-Taiga
Sports,2017,695680.0,theHunter™: Call of the Wild - Medved-Taiga
Casual,2017,719140.0,Entanglement
Adventure,2017,716650.0,Yorkshire Gubbins
Casual,2017,725680.0,Golf 2D
Indie,2017,725680.0,Golf 2D
Casual,2017,722380.0,Blindsight
Indie,2017,722380.0,Blindsight
Action,2017,721109.0,Marvel vs. Capcom: Infinite - Captain America Gladiator Costume
Action,2017,723620.0,MyWorld - Scraplands
Adventure,2017,723620.0,MyWorld - Scraplands
Indie,2017,723620.0,MyWorld - Scraplands
RPG,2017,723620.0,MyWorld - Scraplands
Action,2017,706480.0,The Man in the Cape: Special Edition
Indie,2017,706480.0,The Man in the Cape: Special Edition
Action,2017,721110.0,Marvel vs. Capcom: Infinite - Superior Iron Man Costume
Action,2017,721111.0,Marvel vs. Capcom: Infinite - Ultimate Thor Costume
Action,2017,721112.0,Marvel vs. Capcom: Infinite - Doctor Strange Illuminati Costume
Action,2017,721116.0,Marvel vs. Capcom: Infinite - Ultimate Hawkeye Costume
Action,2017,721115.0,Marvel vs. Capcom: Infinite - Ghost Rider Outlaw Costume
Action,2017,721117.0,Marvel vs. Capcom: Infinite - Dormammu Molten Costume
Action,2017,721131.0,Marvel vs. Capcom: Infinite - Ryu Wanderer Costume
Action,2017,721132.0,Marvel vs. Capcom: Infinite - Dante Nephilim Costume
Action,2017,721133.0,Marvel vs. Capcom: Infinite - Morrigan Night Warrior Costume
Action,2017,721141.0,Marvel vs. Capcom: Infinite - Chun-Li Casual Costume
Action,2017,721142.0,Marvel vs. Capcom: Infinite - Firebrand Ultimate Costume
Action,2017,721143.0,Marvel vs. Capcom: Infinite - Chris Classic Costume
,,721480.0,VR Hockey League
Free to Play,2017,679400.0,Relik
Indie,2017,679400.0,Relik
Strategy,2017,679400.0,Relik
Early Access,2017,679400.0,Relik
Casual,2017,620940.0,Invisibox
Indie,2017,620940.0,Invisibox
Action,2017,726060.0,CAR THIEF SIMULATOR 2017
Adventure,2017,726060.0,CAR THIEF SIMULATOR 2017
Simulation,2017,726060.0,CAR THIEF SIMULATOR 2017
Indie,2017,709920.0,Tametsi
,,697020.0,Until None Remain: Battle Royale VR
,,711300.0,Bit Storm VR: First Loop
,,716220.0,Strata Spaces VR
Action,2017,577150.0,ICEBOX: Speedgunner
Indie,2017,577150.0,ICEBOX: Speedgunner
Indie,2017,737320.0,"Fantasy Grounds - Noble Cause, Bloodied Hands (5E)"
RPG,2017,737320.0,"Fantasy Grounds - Noble Cause, Bloodied Hands (5E)"
Strategy,2017,737320.0,"Fantasy Grounds - Noble Cause, Bloodied Hands (5E)"
Indie,2017,732270.0,Fantasy Grounds - Creature Components Volume 1 (PFRPG)
RPG,2017,732270.0,Fantasy Grounds - Creature Components Volume 1 (PFRPG)
Strategy,2017,732270.0,Fantasy Grounds - Creature Components Volume 1 (PFRPG)
Indie,2017,731140.0,Fantasy Grounds - Conquering Heroes (5E)
RPG,2017,731140.0,Fantasy Grounds - Conquering Heroes (5E)
Strategy,2017,731140.0,Fantasy Grounds - Conquering Heroes (5E)
Indie,2017,679500.0,Campfire Cooking
,,716360.0,SweeperVR
Action,2017,573600.0,Think of the Children
Action,2017,629860.0,Spelunker Party!
Adventure,2017,629860.0,Spelunker Party!
Casual,2017,720670.0,Cats Make You Smarter!
,,720290.0,Reaching for Petals: VR Edition
Indie,2017,698280.0,Stars in Shadow: Legacies
Strategy,2017,698280.0,Stars in Shadow: Legacies
Indie,2017,513330.0,Party Hard Tycoon
Simulation,2017,513330.0,Party Hard Tycoon
Strategy,2017,513330.0,Party Hard Tycoon
Early Access,2017,513330.0,Party Hard Tycoon
Action,2017,642080.0,Life is Strange: Before the Storm Episode 2
Adventure,2017,642080.0,Life is Strange: Before the Storm Episode 2
Action,1996,358930.0,Star Control: Kessari Quadrant
Adventure,1996,358930.0,Star Control: Kessari Quadrant
Indie,1996,358930.0,Star Control: Kessari Quadrant
Strategy,1996,358930.0,Star Control: Kessari Quadrant
,,730360.0,YOU by Sharecare
Indie,2017,733080.0,Party Hard Tycoon OST
Simulation,2017,733080.0,Party Hard Tycoon OST
Strategy,2017,733080.0,Party Hard Tycoon OST
Indie,2017,737400.0,Fantasy Grounds - Devin Night Pack 77: Steampunk 2 (Token Pack)
RPG,2017,737400.0,Fantasy Grounds - Devin Night Pack 77: Steampunk 2 (Token Pack)
Strategy,2017,737400.0,Fantasy Grounds - Devin Night Pack 77: Steampunk 2 (Token Pack)
Action,1992,358920.0,Star Control: The Ur-Quan Masters
Adventure,1992,358920.0,Star Control: The Ur-Quan Masters
Indie,1992,358920.0,Star Control: The Ur-Quan Masters
Strategy,1992,358920.0,Star Control: The Ur-Quan Masters
Simulation,2017,537800.0,Bomber Crew
Strategy,2017,537800.0,Bomber Crew
,,725970.0,COMBAT INSTINCT
Adventure,2017,678970.0,Modern Tales: Age of Invention
Casual,2017,678970.0,Modern Tales: Age of Invention
,,630630.0,Apex
Action,2016,480430.0,Hide and Shriek
Free to Play,2016,480430.0,Hide and Shriek
Action,2017,737860.0,Fidget Spinner Editor - Expansion Pack 2
Adventure,2017,737860.0,Fidget Spinner Editor - Expansion Pack 2
Casual,2017,737860.0,Fidget Spinner Editor - Expansion Pack 2
Indie,2017,737860.0,Fidget Spinner Editor - Expansion Pack 2
Simulation,2017,737860.0,Fidget Spinner Editor - Expansion Pack 2
Sports,2017,737860.0,Fidget Spinner Editor - Expansion Pack 2
Strategy,2017,737860.0,Fidget Spinner Editor - Expansion Pack 2
,,626020.0,Shadows in the Darkness
Action,2017,729850.0,Hide and Shriek - Mask Pack
Action,2017,715540.0,The Final Specimen: Arrival - Soundtrack
Adventure,2017,715540.0,The Final Specimen: Arrival - Soundtrack
Casual,2017,715540.0,The Final Specimen: Arrival - Soundtrack
Indie,2017,715540.0,The Final Specimen: Arrival - Soundtrack
Indie,2017,684430.0,JU
Action,2017,666820.0,Skirmish Line
Casual,2017,666820.0,Skirmish Line
Indie,2017,666820.0,Skirmish Line
Simulation,2017,666820.0,Skirmish Line
Strategy,2017,666820.0,Skirmish Line
Early Access,2017,666820.0,Skirmish Line
,,476540.0,Google Spotlight Stories: Pearl
Adventure,2017,566420.0,Marinatide
Strategy,2017,566420.0,Marinatide
Casual,2006,724580.0,Domino
Indie,2006,724580.0,Domino
Simulation,2006,724580.0,Domino
Strategy,2006,724580.0,Domino
Action,2017,508650.0,Signal Decay
Adventure,2017,508650.0,Signal Decay
Indie,2017,508650.0,Signal Decay
Early Access,2017,508650.0,Signal Decay
Adventure,2017,721740.0,Sea Of Fatness: Save Humanity Together
Casual,2017,721740.0,Sea Of Fatness: Save Humanity Together
Indie,2017,721740.0,Sea Of Fatness: Save Humanity Together
Simulation,2017,721740.0,Sea Of Fatness: Save Humanity Together
Casual,2017,718920.0,Dead Noir the Heart
Indie,2017,718920.0,Dead Noir the Heart
Casual,2017,715710.0,5-in-1 Bundle Brain Trainings
Indie,2017,715710.0,5-in-1 Bundle Brain Trainings
Simulation,2017,715710.0,5-in-1 Bundle Brain Trainings
Action,2017,672810.0,Steel Rain - Soundtrack
Indie,2017,672810.0,Steel Rain - Soundtrack
RPG,2017,672810.0,Steel Rain - Soundtrack
Strategy,2017,672810.0,Steel Rain - Soundtrack
Action,2017,672800.0,Steel Rain - Expeditions
Indie,2017,672800.0,Steel Rain - Expeditions
RPG,2017,672800.0,Steel Rain - Expeditions
Strategy,2017,672800.0,Steel Rain - Expeditions
Adventure,2010,726460.0,Choice of Broadsides
Indie,2010,726460.0,Choice of Broadsides
RPG,2010,726460.0,Choice of Broadsides
Adventure,2017,470580.0,In The Shadows
Casual,2017,470580.0,In The Shadows
Indie,2017,470580.0,In The Shadows
Casual,2017,733880.0,Doodle God Blitz - World of Magic DLC
Free to Play,2017,733880.0,Doodle God Blitz - World of Magic DLC
Indie,2017,733880.0,Doodle God Blitz - World of Magic DLC
Simulation,2017,733880.0,Doodle God Blitz - World of Magic DLC
Adventure,2017,686790.0,Tales of Escape - Cold As Ice
Casual,2017,686790.0,Tales of Escape - Cold As Ice
Indie,2017,686790.0,Tales of Escape - Cold As Ice
Action,2017,669700.0,PROJECT AZRIEL
Adventure,2017,669700.0,PROJECT AZRIEL
Indie,2017,669700.0,PROJECT AZRIEL
Early Access,2017,669700.0,PROJECT AZRIEL
Adventure,2017,720160.0,Get To Amkonius
Indie,2017,720160.0,Get To Amkonius
RPG,2017,720160.0,Get To Amkonius
Strategy,2017,720160.0,Get To Amkonius
,2013,734970.0,RiffTrax: Ghosthouse
,2016,735830.0,RiffTrax: Hillbillys in a Haunted House
,2009,735980.0,RiffTrax: House on Haunted Hill (Three Riffer Edition)
Action,2017,722400.0,Record Store Nightmare
Indie,2017,722400.0,Record Store Nightmare
Audio Production,2017,690280.0,ASMR Universe 2
Utilities,2017,690280.0,ASMR Universe 2
Casual,2017,689270.0,Chessia
Indie,2017,689270.0,Chessia
Sports,2017,689270.0,Chessia
Strategy,2017,689270.0,Chessia
Early Access,2017,689270.0,Chessia
,,725920.0,If Only...
Action,2017,604500.0,Tank Force
Free to Play,2017,604500.0,Tank Force
Simulation,2017,604500.0,Tank Force
Action,2017,728710.0,Trooper 1
Indie,2017,728710.0,Trooper 1
Casual,2017,729330.0,The Girl on the Train
Indie,2017,729330.0,The Girl on the Train
Action,2017,711550.0,Glo
Adventure,2017,711550.0,Glo
Casual,2017,711550.0,Glo
Indie,2017,711550.0,Glo
,,708280.0,Bobbi_Cities
Action,2017,659160.0,Rain of Pumpkins
Casual,2017,659160.0,Rain of Pumpkins
Casual,2017,681620.0,Cube Link
Indie,2017,681620.0,Cube Link
Animation &amp; Modeling,2017,523410.0,Ozapell Basic
Audio Production,2017,523410.0,Ozapell Basic
Design &amp; Illustration,2017,523410.0,Ozapell Basic
Software Training,2017,523410.0,Ozapell Basic
Video Production,2017,523410.0,Ozapell Basic
Action,2017,669660.0,Debris
Adventure,2017,669660.0,Debris
Indie,2017,669660.0,Debris
Adventure,2017,714530.0,GRIM - Mystery of Wasules
Indie,2017,714530.0,GRIM - Mystery of Wasules
Action,2017,610410.0,PAWARUMI
Indie,2017,610410.0,PAWARUMI
Early Access,2017,610410.0,PAWARUMI
Video Production,2017,700020.0,MAGIX Video deluxe 2018 Plus Steam Edition
RPG,2017,688274.0,"BLUE REFLECTION: Bonus Costume, Nightless Saber"
RPG,2017,636570.0,Nights of Azure 2: Bride of the New Moon / よるのないくに２ ～新月の花嫁～
Action,2017,730220.0,Trivia Vault: Video Game Trivia Deluxe
Casual,2017,730220.0,Trivia Vault: Video Game Trivia Deluxe
Simulation,2017,730220.0,Trivia Vault: Video Game Trivia Deluxe
Strategy,2017,730220.0,Trivia Vault: Video Game Trivia Deluxe
RPG,2017,696350.0,"Nights of Azure 2: Bonus Costume, Blue High School Uniform"
Adventure,2017,646330.0,Darkness and Flame: Missing Memories
Casual,2017,646330.0,Darkness and Flame: Missing Memories
Indie,2017,728870.0,Viaerium
Indie,2017,716580.0,The Escapists 2 - Wicked Ward
Simulation,2017,716580.0,The Escapists 2 - Wicked Ward
Strategy,2017,716580.0,The Escapists 2 - Wicked Ward
Adventure,2017,702600.0,Indygo
Indie,2017,702600.0,Indygo
,,682140.0,Undead Development
Action,2017,712430.0,Vibrant
Indie,2017,712430.0,Vibrant
Action,2017,658670.0,Unit 4: Clash of Agents
Indie,2017,658670.0,Unit 4: Clash of Agents
Action,2017,618070.0,Jet Buster
Indie,2017,618070.0,Jet Buster
Action,2017,726330.0,Ocean's Crabellum
Indie,2017,726330.0,Ocean's Crabellum
Action,2017,709150.0,EVERSPACE™ - Encounters
Indie,2017,709150.0,EVERSPACE™ - Encounters
Casual,2017,617230.0,Trapped Within
Indie,2017,617230.0,Trapped Within
,,695910.0,The Relentless
Racing,2017,728150.0,Virtual Race Car Engineer 2018
Adventure,2017,691441.0,White Noise 2 - Lilith
Indie,2017,691441.0,White Noise 2 - Lilith
Strategy,2017,691441.0,White Noise 2 - Lilith
Action,2017,671650.0,Mad Age & This Guy
Casual,2017,671650.0,Mad Age & This Guy
Indie,2017,671650.0,Mad Age & This Guy
Action,2017,731390.0,Trove - Gourdzilla Pack
Adventure,2017,731390.0,Trove - Gourdzilla Pack
Casual,2017,731390.0,Trove - Gourdzilla Pack
Free to Play,2017,731390.0,Trove - Gourdzilla Pack
Massively Multiplayer,2017,731390.0,Trove - Gourdzilla Pack
RPG,2017,731390.0,Trove - Gourdzilla Pack
Action,2017,729690.0,Wanderlust OST - Soundtrack
Adventure,2017,729690.0,Wanderlust OST - Soundtrack
Casual,2017,729690.0,Wanderlust OST - Soundtrack
Indie,2017,729690.0,Wanderlust OST - Soundtrack
RPG,2017,729690.0,Wanderlust OST - Soundtrack
Strategy,2017,729690.0,Wanderlust OST - Soundtrack
Casual,2017,725960.0,Ballistic Mini Golf
Indie,2017,725960.0,Ballistic Mini Golf
Simulation,2017,725960.0,Ballistic Mini Golf
Sports,2017,725960.0,Ballistic Mini Golf
Early Access,2017,725960.0,Ballistic Mini Golf
Indie,2017,663820.0,Shadows of Adam - Guild of the Artificers
RPG,2017,663820.0,Shadows of Adam - Guild of the Artificers
Casual,2017,637762.0,Rocksmith® 2014 Edition – Remastered – DragonForce - “Through the Fire and Flames”
Simulation,2017,637762.0,Rocksmith® 2014 Edition – Remastered – DragonForce - “Through the Fire and Flames”
Casual,2017,637761.0,Rocksmith® 2014 Edition – Remastered – Variety Song Pack XII
Simulation,2017,637761.0,Rocksmith® 2014 Edition – Remastered – Variety Song Pack XII
Casual,2017,637763.0,Rocksmith® 2014 Edition – Remastered – Elton John - “Saturday Night’s Alright (For Fighting)”
Simulation,2017,637763.0,Rocksmith® 2014 Edition – Remastered – Elton John - “Saturday Night’s Alright (For Fighting)”
Casual,2017,637764.0,Rocksmith® 2014 Edition – Remastered – Colin Hay of Men at Work - “Down Under 2012”
Simulation,2017,637764.0,Rocksmith® 2014 Edition – Remastered – Colin Hay of Men at Work - “Down Under 2012”
Casual,2017,637765.0,Rocksmith® 2014 Edition – Remastered – Rusted Root - “Send Me On My Way”
Simulation,2017,637765.0,Rocksmith® 2014 Edition – Remastered – Rusted Root - “Send Me On My Way”
Adventure,2017,676830.0,Xenomarine
Indie,2017,676830.0,Xenomarine
RPG,2017,676830.0,Xenomarine
Strategy,2017,676830.0,Xenomarine
Early Access,2017,676830.0,Xenomarine
Indie,2017,513520.0,Galactic Civilizations III - Mech Parts Kit DLC
Simulation,2017,513520.0,Galactic Civilizations III - Mech Parts Kit DLC
Strategy,2017,513520.0,Galactic Civilizations III - Mech Parts Kit DLC
Strategy,2017,736800.0,Battlevoid: Sector Siege OST
Indie,2017,727020.0,Arcade Moonlander
Action,2017,597860.0,Nightmare Boy
Adventure,2017,597860.0,Nightmare Boy
Indie,2017,597860.0,Nightmare Boy
Strategy,2017,716630.0,Battlevoid: Sector Siege
Action,1993,719300.0,Daemonsgate
Adventure,1993,719300.0,Daemonsgate
RPG,1993,719300.0,Daemonsgate
Adventure,2017,699290.0,AER Memories of Old Soundtrack
Casual,2017,699290.0,AER Memories of Old Soundtrack
Indie,2017,699290.0,AER Memories of Old Soundtrack
Indie,2017,732190.0,Strangers of Power - Trancevania
RPG,2017,732190.0,Strangers of Power - Trancevania
Action,1991,719290.0,Prophecy I - The Viking Child
Adventure,1991,719290.0,Prophecy I - The Viking Child
Action,,438460.0,ARENA 3D
Casual,,438460.0,ARENA 3D
Indie,,438460.0,ARENA 3D
Simulation,1993,719310.0,King's Table - The Legend of Ragnarok
Strategy,1993,719310.0,King's Table - The Legend of Ragnarok
,,252470.0,Space Pirates And Zombies 2
Action,2017,727650.0,Hentai - Jail DLC
Adventure,2017,727650.0,Hentai - Jail DLC
Casual,2017,727650.0,Hentai - Jail DLC
Indie,2017,727650.0,Hentai - Jail DLC
Free to Play,2017,685420.0,Grace of Zordan
Indie,2017,685420.0,Grace of Zordan
Strategy,2017,685420.0,Grace of Zordan
Early Access,2017,685420.0,Grace of Zordan
Adventure,2017,737120.0,Where Are My Friends? - Soundtrack
Indie,2017,737120.0,Where Are My Friends? - Soundtrack
Adventure,2017,709450.0,Towards The Pantheon: Escaping Eternity
Casual,2017,709450.0,Towards The Pantheon: Escaping Eternity
Free to Play,2017,709450.0,Towards The Pantheon: Escaping Eternity
Indie,2017,709450.0,Towards The Pantheon: Escaping Eternity
RPG,2017,709450.0,Towards The Pantheon: Escaping Eternity
Action,2017,655630.0,Paddle Battle
Indie,2017,655630.0,Paddle Battle
Sports,2017,655630.0,Paddle Battle
Indie,2017,741200.0,Fantasy Grounds - Feats of Legend - Limit Break: 21 Feats of Martial Finality! (PFRPG)
RPG,2017,741200.0,Fantasy Grounds - Feats of Legend - Limit Break: 21 Feats of Martial Finality! (PFRPG)
Strategy,2017,741200.0,Fantasy Grounds - Feats of Legend - Limit Break: 21 Feats of Martial Finality! (PFRPG)
Casual,2017,726390.0,Scream Collector
Free to Play,2017,726390.0,Scream Collector
,,733360.0,SummonerVR (alpha)
,,621500.0,TrueScale
Simulation,2017,621923.0,Train Simulator: Southern Pacific SD45T-2 Loco Add-On
Action,2017,616850.0,RUNNING WITH RIFLES: PACIFIC
Indie,2017,616850.0,RUNNING WITH RIFLES: PACIFIC
Adventure,2017,671840.0,"Eat, Sleep, Bet, Repeat"
Casual,2017,671840.0,"Eat, Sleep, Bet, Repeat"
Indie,2017,671840.0,"Eat, Sleep, Bet, Repeat"
Racing,2017,671840.0,"Eat, Sleep, Bet, Repeat"
RPG,2017,671840.0,"Eat, Sleep, Bet, Repeat"
Simulation,2017,671840.0,"Eat, Sleep, Bet, Repeat"
Sports,2017,671840.0,"Eat, Sleep, Bet, Repeat"
Strategy,2017,671840.0,"Eat, Sleep, Bet, Repeat"
Action,2017,653080.0,Inflatality
Casual,2017,653080.0,Inflatality
Indie,2017,653080.0,Inflatality
,,728220.0,Deadeye Dungeon
Action,2017,617810.0,Total War: WARHAMMER II - Mortal Empires
Strategy,2017,617810.0,Total War: WARHAMMER II - Mortal Empires
Action,2017,335430.0,Grimoire: Manastorm
Free to Play,2017,335430.0,Grimoire: Manastorm
Indie,2017,335430.0,Grimoire: Manastorm
Action,2017,727390.0,Soldier of Failure
Casual,2017,727390.0,Soldier of Failure
Indie,2017,727390.0,Soldier of Failure
Simulation,2017,727390.0,Soldier of Failure
,2017,735930.0,Fox Spirit Matchmaker
Simulation,2017,630912.0,Flight Sim World: Moving Map Add-On
Action,2017,704380.0,Achievement Hunter: Urban 2
Adventure,2017,704380.0,Achievement Hunter: Urban 2
Casual,2017,704380.0,Achievement Hunter: Urban 2
Indie,2017,704380.0,Achievement Hunter: Urban 2
Simulation,2017,630914.0,Flight Sim World: View & Slew Add-On
,2017,683520.0,Love Tyrant
,2017,735860.0,A Centaur's Life
,2017,734930.0,Clean Freak! Aoyama kun
,2017,683020.0,Tsukigakirei
Adventure,2017,717400.0,Power of The Void
Indie,2017,717400.0,Power of The Void
Adventure,2017,720960.0,LEGO® Worlds: Monster Pack
Action,2017,675390.0,Castle of Shikigami 式神の城 - Evolution
,2017,653410.0,Seiren
,2017,626440.0,The Morose Mononokean
Animation &amp; Modeling,2017,719000.0,Strata Spaces VR – Professional Edition Upgrade
Design &amp; Illustration,2017,719000.0,Strata Spaces VR – Professional Edition Upgrade
Action,2017,740630.0,Box Maze 2 - Halloween Skins Pack
Adventure,2017,740630.0,Box Maze 2 - Halloween Skins Pack
Casual,2017,740630.0,Box Maze 2 - Halloween Skins Pack
Indie,2017,740630.0,Box Maze 2 - Halloween Skins Pack
Strategy,2017,740630.0,Box Maze 2 - Halloween Skins Pack
Adventure,2017,686800.0,Tales of Escape - Illusion (Desktop)
Casual,2017,686800.0,Tales of Escape - Illusion (Desktop)
Indie,2017,686800.0,Tales of Escape - Illusion (Desktop)
